ID;preco;nrQuartos;nrWC;Sala_estar_m2;lote_m2;nrAndares;vista;condicao;piso_m2;arrecadacao_m2;Ano_construcao;Ano_renovacao
1537;695000;3; 3 ;56;410; 2 ;0;3;215;0;2006;0
1538;246500;3; 2 ;30;1044; 1 ;0;4;114;0;1964;0
1539;230000;2; 1 ;22;680; 1 ;0;3;86;0;1958;2004
1540;302000;2; 1 ;21;38145; 1 ;2;5;81;0;1925;0
1541;820000;4; 3 ;53;599; 2 ;2;3;176;107;1940;1984
1542;145000;3; 1 ;23;494; 1 ;0;3;91;0;1954;2005
1543;436500;2; 1 ;29;450; 1 ;0;3;94;73;1951;1994
1544;2453500;4; 4 ;110;1223; 2 ;0;5;384;153;1935;0
1545;672000;3; 3 ;61;1943; 2 ;0;3;236;0;1992;0
1546;680000;3; 3 ;54;360; 2 ;2;5;137;270;1927;0
1547;750500;5; 3 ;50;220; 2 ;0;4;131;240;1911;1966
1548;550000;5; 2 ;57;854; 1 ;0;4;112;403;1900;1955
1549;266500;4; 2 ;44;687; 1 ;0;4;106;233;1978;2000
1550;619000;4; 2 ;53;306; 2 ;0;5;140;250;1915;0
1551;405000;3; 2 ;29;1296; 1 ;0;3;112;0;1988;2000
1552;300000;2; 1 ;19;346; 1 ;0;4;74;0;1916;0
1553;231000;4; 2 ;36;574; 2 ;0;3;138;0;1942;1983
1554;790000;5; 4 ;67;1094; 1 ;0;4;170;337;1967;0
1555;400000;4; 3 ;29;348; 1 ;0;3;72;147;1987;2000
1556;950000;4; 4 ;96;1205; 2 ;0;3;373;0;2000;0
1557;450000;4; 2 ;52;695; 1 ;0;5;101;373;1956;0
1558;595000;3; 2 ;34;450; 1 ;0;4;68;243;1928;0
1559;332000;3; 3 ;53;799; 1 ;0;3;124;297;1977;2004
1560;155000;3; 1 ;29;563; 1 ;0;2;93;73;1949;0
1561;400000;5; 2 ;45;877; 1 ;0;4;92;303;1962;0
1562;349000;4; 2 ;39;702; 1 ;0;5;101;193;1981;0
1563;529000;3; 1 ;37;578; 1 ;0;3;143;0;1944;0
1564;405000;5; 2 ;44;900; 1 ;0;3;86;307;1963;2008
1567;402000;2; 1 ;17;106; 2 ;0;4;64;0;1943;0
1568;3100000;6; 5 ;162;1411; 3 ;4;4;480;550;1999;0
1569;329932;3; 2 ;34;454; 1 ;0;3;99;120;1971;0
1570;300000;3; 3 ;48;884; 2 ;0;3;187;0;1989;0
1571;525000;5; 3 ;61;829; 2 ;0;3;237;0;2003;0
1572;2750000;4; 4 ;103;1890; 2 ;0;3;399;0;1952;2007
1573;602500;4; 3 ;64;617; 2 ;0;3;248;0;1999;0
1574;400000;4; 2 ;39;1085; 1 ;0;3;150;0;1955;2005
1575;445000;4; 2 ;46;425; 2 ;0;4;107;267;1944;0
1576;525000;3; 3 ;60;471; 2 ;3;3;170;237;1989;0
1577;395000;2; 1 ;31;164; 2 ;0;4;119;0;1909;1989
1578;510000;3; 2 ;52;342; 2 ;0;3;123;290;1929;0
1579;723000;4; 3 ;46;781; 1 ;0;4;116;223;1959;0
1580;503000;3; 2 ;60;9801; 2 ;0;3;178;203;1988;2000
1582;860000;3; 3 ;64;822; 2 ;0;3;249;0;1991;0
1583;475300;3; 1 ;49;900; 1 ;0;5;100;333;1924;1956
1584;295000;4; 3 ;53;409; 2 ;0;3;206;0;2001;0
1585;1425000;4; 5 ;115;540; 3 ;0;3;331;427;1909;2003
1586;250000;2; 1 ;26;2345; 1 ;0;3;100;0;1951;1994
1587;658000;4; 3 ;77;555; 2 ;0;3;298;0;2008;0
1588;83000;2; 1 ;21;772; 1 ;0;3;81;0;1918;0
1589;685000;3; 2 ;45;658; 1 ;1;4;130;167;1960;2001
1590;210000;3; 2 ;37;686; 2 ;0;3;143;0;1986;0
1591;650880;3; 3 ;68;545; 2 ;0;3;264;0;2008;0
1592;350000;4; 3 ;47;2039; 2 ;0;3;184;0;2011;0
1594;645000;3; 4 ;40;111; 2 ;2;3;119;137;2008;0
1595;385000;3; 1 ;28;432; 1 ;0;3;110;0;1901;0
1596;860000;3; 3 ;71;1089; 2 ;0;3;275;0;1983;2009
1597;395000;4; 3 ;68;450; 2 ;0;3;262;0;2002;0
1598;260000;3; 2 ;24;527; 1 ;0;3;95;0;1980;0
1599;196440;3; 2 ;36;662; 1 ;0;3;140;0;1992;0
1600;425000;3; 2 ;39;270; 1 ;2;4;76;280;1900;1971
1601;2400000;4; 4 ;96;1866; 1 ;1;3;297;280;1977;2005
1602;369000;3; 2 ;36;766; 1 ;0;3;104;133;1959;1989
1603;1385000;6; 3 ;132;1800; 1 ;4;4;257;950;1977;0
1605;650000;2; 3 ;40;225; 2 ;2;3;109;177;1994;0
1606;299950;3; 1 ;28;857; 1 ;0;3;109;0;1955;2005
1607;625000;4; 4 ;98;2308; 2 ;3;3;320;230;1989;0
1608;190000;3; 3 ;37;1057; 1 ;0;3;98;167;1978;0
1610;659000;4; 3 ;74;1024; 1 ;0;5;199;327;1946;0
1613;750000;3; 2 ;39;756; 1 ;0;3;131;80;1947;2012
1614;700000;4; 3 ;54;321; 2 ;0;3;134;273;1927;2014
1615;425000;3; 2 ;35;3960; 1 ;0;3;112;90;1989;0
1617;655000;4; 3 ;48;762; 1 ;0;3;130;207;1983;2009
1618;1365000;3; 3 ;49;540; 2 ;0;4;188;0;1928;0
1619;458000;5; 3 ;72;2094; 1 ;0;3;269;33;1957;2000
1620;330000;2; 3 ;29;139; 2 ;0;3;112;0;2007;0
1622;560000;3; 2 ;46;662; 1 ;0;3;180;0;1953;0
1623;950000;4; 2 ;58;8311; 1 ;0;4;135;333;1970;0
1624;465000;4; 3 ;42;1831; 1 ;0;5;121;160;1977;0
1625;425000;3; 3 ;42;725; 1 ;0;3;113;187;1974;0
1626;315000;3; 2 ;25;518; 1 ;0;3;95;0;1981;2013
1627;530000;3; 3 ;45;892; 2 ;0;3;176;0;1988;2000
1628;399000;2; 1 ;22;432; 1 ;0;4;85;0;1911;1955
1632;740000;5; 4 ;93;1701; 2 ;0;3;278;300;1937;2010
1633;280000;2; 1 ;44;680; 1 ;0;3;85;313;1919;2001
1634;322000;4; 3 ;53;648; 2 ;0;3;205;0;1994;0
1635;459900;3; 2 ;60;990; 1 ;0;4;116;430;1951;1999
1636;750000;4; 3 ;60;421; 1 ;0;3;140;347;1976;0
1637;1256500;4; 3 ;73;1233; 2 ;0;4;284;0;1966;0
1638;3710000;4; 4 ;129;2527; 2 ;2;4;302;733;2000;0
1639;427000;5; 3 ;52;360; 1 ;0;3;111;330;1973;2013
1640;800000;2; 3 ;40;2834; 2 ;2;4;156;0;1947;1988
1641;735000;4; 3 ;66;371; 2 ;0;4;185;260;1931;0
1642;642000;4; 3 ;59;790; 2 ;0;3;230;0;1992;0
1644;645500;2; 1 ;44;468; 2 ;0;4;170;0;1909;1989
1645;840000;7; 5 ;100;3385; 2 ;0;5;386;0;1982;0
1646;475000;2; 2 ;36;4901; 2 ;0;3;139;0;1983;2009
1647;568000;4; 2 ;54;4521; 1 ;0;4;105;390;1966;0
1649;825500;3; 3 ;65;1077; 2 ;0;3;250;0;2009;0
1651;919204;4; 4 ;87;450; 2 ;0;3;257;300;2014;0
1653;660000;3; 3 ;62;3682; 2 ;0;3;241;0;1984;0
1654;538888;5; 3 ;48;1187; 2 ;0;3;187;0;1987;2000
1657;587000;4; 3 ;59;563; 2 ;0;3;230;0;1992;0
1658;615000;3; 3 ;41;103; 3 ;0;3;158;0;2014;0
1659;459000;3; 2 ;38;660; 1 ;0;4;98;177;1974;0
1660;243000;3; 2 ;42;1080; 1 ;0;3;94;250;1960;2012
1661;1505000;4; 4 ;81;651; 2 ;0;3;232;300;1926;2010
1662;660000;4; 2 ;65;891; 2 ;0;4;250;0;1978;2000
1663;1595000;5; 3 ;85;742; 2 ;3;3;229;367;1982;0
1664;250000;1; 1 ;17;360; 1 ;0;3;68;0;1918;0
1665;315000;3; 1 ;22;597; 1 ;0;3;86;0;1952;2008
1666;404000;3; 2 ;47;799; 1 ;0;3;120;233;1963;2008
1668;285000;2; 3 ;32;97; 2 ;0;3;103;80;2011;0
1669;500000;3; 2 ;40;497; 1 ;2;5;86;253;1941;0
1670;380000;2; 1 ;28;432; 1 ;0;3;95;50;1950;2005
1671;469000;3; 1 ;22;383; 2 ;0;5;86;0;1948;1985
1672;405000;2; 2 ;40;381; 2 ;0;3;120;127;1920;1979
1673;439900;2; 2 ;33;1105; 2 ;0;5;127;0;1909;1988
1674;525000;4; 3 ;68;687; 2 ;2;3;262;0;2006;0
1675;580000;4; 3 ;52;636; 2 ;0;3;200;0;1988;2000
1676;1250000;5; 4 ;73;1191; 2 ;0;5;284;0;1972;0
1677;275000;3; 2 ;32;405; 1 ;0;3;124;0;2008;0
1678;629000;3; 2 ;41;450; 1 ;0;5;86;267;1920;0
1679;395000;1; 1 ;17;270; 1 ;0;3;66;0;1911;1979
1680;965000;4; 3 ;57;450; 2 ;0;5;146;280;1938;0
1681;820000;3; 2 ;50;564; 1 ;0;4;125;257;1960;2001
1682;661000;4; 3 ;46;414; 2 ;2;4;128;190;1932;1958
1683;789000;3; 3 ;87;3568; 2 ;2;3;337;0;1991;0
1685;350000;3; 3 ;62;705; 2 ;0;3;241;0;1990;2009
1686;250000;4; 2 ;43;680; 1 ;0;4;139;103;1978;2000
1687;725995;4; 3 ;74;708; 2 ;2;3;287;0;2001;0
1688;1000000;3; 3 ;63;525; 2 ;0;3;246;0;1998;2006
1690;665000;4; 3 ;63;900; 2 ;0;3;245;0;1987;2000
1691;1965221;4; 4 ;102;766; 2 ;1;3;325;253;2003;0
1692;653000;3; 3 ;53;313; 2 ;0;3;206;0;2006;0
1693;430000;2; 1 ;23;432; 1 ;0;3;89;0;1947;2012
1694;305000;2; 2 ;26;268; 2 ;0;3;103;0;1988;2000
1695;809000;4; 2 ;43;390; 2 ;0;4;166;0;1917;0
1696;440150;2; 1 ;26;612; 1 ;0;5;90;37;1947;0
1697;615000;4; 3 ;50;816; 2 ;0;4;194;0;1985;0
1698;1035000;3; 3 ;52;518; 2 ;0;3;201;0;2003;0
1699;455000;2; 1 ;27;540; 1 ;0;4;87;67;1941;1998
1700;635000;3; 3 ;46;648; 1 ;0;4;88;327;1940;2001
1701;675000;3; 3 ;61;810; 2 ;0;3;235;0;1988;2000
1702;316000;3; 3 ;49;785; 1 ;0;3;141;187;1987;2000
1703;955000;3; 3 ;70;3920; 2 ;0;3;245;100;1969;2010
1706;305000;3; 1 ;22;1213; 1 ;0;3;86;0;1950;2005
1707;645000;4; 3 ;56;1296; 1 ;0;5;150;253;1963;0
1708;730000;4; 2 ;55;540; 1 ;0;5;113;367;1939;0
1709;366000;3; 2 ;35;747; 1 ;0;3;136;0;1967;2011
1710;290000;3; 3 ;48;435; 2 ;0;3;187;0;2002;0
1711;472500;3; 2 ;41;1395; 1 ;0;3;134;87;1982;0
1713;410000;4; 2 ;42;1069; 1 ;0;4;134;100;1969;0
1715;535000;3; 3 ;39;866; 2 ;0;3;152;0;1984;0
1716;300000;4; 3 ;48;673; 2 ;0;3;186;0;2003;0
1717;432500;3; 3 ;52;576; 2 ;0;3;202;0;2002;0
1718;870000;4; 3 ;105;1960; 2 ;2;3;274;487;1980;0
1719;492000;3; 2 ;64;3593; 1 ;0;4;142;397;1978;2000
1720;199950;3; 1 ;23;652; 1 ;0;3;91;0;1969;2010
1721;439800;3; 2 ;26;621; 1 ;0;5;101;0;1956;0
1722;320000;5; 3 ;70;1930; 1 ;0;4;136;503;1978;2000
1724;345000;3; 2 ;46;509; 1 ;1;3;119;223;1963;2008
1725;274950;3; 1 ;34;794; 1 ;0;3;95;133;1958;2004
1726;270000;4; 3 ;45;765; 2 ;0;3;173;0;1998;2006
1727;342000;2; 3 ;27;123; 2 ;0;3;67;145;2005;0
1728;327000;3; 2 ;31;1188; 1 ;0;3;119;0;1970;2014
1729;610000;5; 3 ;93;346; 1 ;0;4;179;667;1962;0
1730;455000;2; 1 ;26;515; 1 ;0;3;77;97;1947;2012
1731;540000;4; 2 ;40;382; 2 ;0;4;131;87;1925;1968
1732;411000;4; 3 ;50;892; 1 ;0;5;112;303;1976;0
1733;544000;3; 2 ;42;738; 2 ;1;3;161;0;1910;2006
1734;802000;2; 3 ;51;569; 1 ;0;3;199;0;2003;0
1735;568500;3; 3 ;51;677; 1 ;0;4;118;290;1981;0
1737;298000;3; 3 ;45;324; 2 ;0;3;176;0;2010;0
1738;400000;3; 3 ;35;84; 3 ;0;3;126;30;2006;0
1739;425000;3; 3 ;39;540; 1 ;0;3;100;183;1979;2014
1740;328500;3; 3 ;45;732; 2 ;0;4;176;0;1990;0
1741;650000;5; 3 ;59;454; 2 ;0;5;230;0;1902;0
1742;850000;3; 2 ;32;347; 1 ;0;5;69;200;1911;1988
1743;930000;4; 3 ;51;360; 2 ;0;5;129;257;1908;0
1744;530000;3; 2 ;29;544; 2 ;0;5;113;0;1942;0
1746;500000;3; 2 ;38;378; 1 ;0;5;75;263;1945;0
1747;325000;3; 2 ;52;2370; 1 ;0;3;203;0;1980;0
1748;365000;3; 3 ;40;8992; 2 ;0;4;155;0;1990;0
1749;471000;4; 3 ;70;872; 2 ;0;3;182;337;1998;2006
1750;223000;3; 1 ;24;821; 1 ;0;3;93;0;1961;2004
1752;230000;3; 2 ;33;504; 1 ;0;4;65;240;1942;2007
1755;193000;3; 2 ;27;814; 1 ;0;3;106;0;1960;2012
1756;590000;4; 5 ;55;5176; 2 ;0;4;212;0;1939;1987
1757;712500;3; 2 ;39;792; 1 ;0;4;149;0;1956;0
1758;689800;3; 3 ;56;838; 1 ;0;5;125;333;1942;0
1759;430000;3; 2 ;32;461; 2 ;0;4;82;150;1924;0
1760;785200;3; 3 ;43;315; 2 ;0;5;139;100;1910;0
1762;1070000;4; 4 ;96;1109; 2 ;0;3;372;0;2001;0
1763;435000;3; 2 ;52;11957; 1 ;0;3;100;370;1988;2000
1764;941500;5; 4 ;81;871; 2 ;4;3;221;343;1980;0
1765;312000;4; 3 ;43;466; 2 ;0;3;165;0;2003;0
1766;835000;4; 3 ;36;360; 2 ;0;3;140;0;1930;1997
1767;713250;3; 2 ;48;810; 1 ;0;4;185;0;1951;1999
1768;440000;2; 1 ;29;594; 1 ;0;3;102;33;1906;2014
1769;580135;4; 3 ;73;530; 2 ;0;3;284;0;2014;0
1770;575000;3; 3 ;88;3044; 1 ;0;4;300;157;1976;1992
1771;613000;3; 3 ;31;276; 2 ;0;3;122;0;1991;0
1772;235000;3; 2 ;36;783; 1 ;0;4;138;0;1970;0
1773;660000;3; 3 ;53;252; 3 ;0;4;206;0;1953;1983
1775;268000;3; 2 ;46;924; 1 ;0;4;177;0;1966;0
1776;235000;2; 1 ;17;436; 1 ;0;4;65;0;1947;1988
1778;654950;4; 3 ;65;4131; 2 ;0;3;251;0;1987;2000
1779;449500;5; 3 ;47;674; 1 ;0;4;108;280;1969;0
1780;150000;3; 1 ;31;740; 1 ;0;3;119;0;1959;1989
1781;440000;3; 3 ;39;5136; 2 ;0;4;151;0;1989;0
1782;710000;3; 2 ;50;443; 1 ;0;4;96;357;1928;0
1783;420000;3; 2 ;39;864; 1 ;0;3;124;93;1981;2013
1784;312000;3; 3 ;36;480; 1 ;0;5;69;257;1954;0
1785;320000;3; 2 ;44;968; 1 ;0;5;85;313;1952;1998
1786;235000;3; 1 ;29;1404; 1 ;0;4;113;0;1959;0
1787;437000;5; 2 ;49;12381; 2 ;0;3;191;0;1913;1983
1788;545000;3; 2 ;42;270; 2 ;0;4;163;0;1903;0
1789;640000;3; 3 ;55;1005; 2 ;0;3;213;0;1993;0
1791;548000;3; 3 ;49;369; 2 ;0;3;190;0;2001;0
1793;875000;4; 3 ;86;1115; 1 ;2;5;167;620;1970;0
1794;409950;2; 2 ;32;461; 1 ;0;5;123;0;1944;0
1795;695000;4; 3 ;69;1093; 2 ;0;3;266;0;1998;2006
1796;562100;3; 3 ;49;1090; 2 ;0;3;188;0;1983;2009
1797;475000;3; 3 ;60;649; 2 ;0;3;234;0;1989;0
1798;425000;3; 3 ;43;810; 1 ;0;3;130;143;1978;0
1799;600000;4; 3 ;61;889; 2 ;0;3;236;0;1987;2000
1800;770000;3; 3 ;56;4865; 2 ;0;3;219;0;1987;2000
1801;239000;3; 2 ;31;1483; 1 ;0;4;121;0;1968;0
1802;295000;2; 1 ;27;956; 1 ;0;3;105;0;1963;2008
1803;560000;3; 2 ;46;916; 1 ;0;5;126;200;1963;0
1804;613000;5; 3 ;48;1080; 1 ;0;4;121;243;1967;0
1805;960000;4; 3 ;107;824; 2 ;0;3;314;367;1981;2013
1806;847000;5; 1 ;59;416; 3 ;0;4;230;0;1905;0
1807;206000;3; 1 ;25;864; 1 ;0;4;95;0;1962;0
1808;253000;2; 2 ;28;450; 1 ;0;5;77;120;1921;0
1809;430000;4; 3 ;42;648; 1 ;0;4;100;227;1973;0
1810;605000;3; 2 ;48;364; 1 ;0;4;101;313;1947;1988
1811;425000;2; 3 ;26;106; 3 ;0;3;103;0;2007;0
1812;720000;4; 3 ;67;1138; 2 ;0;4;258;0;1986;0
1813;375900;6; 2 ;59;3037; 1 ;0;4;158;267;1958;1972
1814;1298000;4; 4 ;65;911; 2 ;0;5;251;0;1985;0
1815;210000;3; 1 ;26;717; 1 ;0;3;100;0;1962;2003
1816;234000;2; 1 ;22;484; 1 ;0;4;85;0;1952;0
1817;285000;3; 2 ;67;1647; 1 ;0;3;142;433;1958;2004
1818;400000;3; 2 ;28;432; 1 ;0;4;108;0;1962;0
1820;174500;2; 3 ;29;242; 2 ;0;3;112;0;1986;0
1821;222400;3; 2 ;28;861; 1 ;0;3;108;0;1995;0
1822;402500;3; 4 ;65;360; 2 ;0;3;250;0;2009;0
1823;250000;3; 3 ;41;689; 2 ;0;3;159;0;1996;0
1824;600000;4; 3 ;46;1282; 1 ;1;4;116;223;1958;1972
1825;930000;2; 3 ;62;1009; 1 ;0;3;241;0;2006;0
1826;272500;3; 2 ;33;686; 1 ;0;4;127;0;1983;0
1827;363990;4; 3 ;52;334; 2 ;0;3;202;0;2014;0
1829;400000;3; 3 ;34;424; 2 ;0;3;131;0;2009;0
1831;309000;5; 3 ;58;364; 2 ;0;3;223;0;2014;0
1833;390000;3; 3 ;29;675; 1 ;0;5;113;0;1942;0
1834;299000;1; 1 ;13;1091; 1 ;0;3;50;0;1967;2011
1835;375000;4; 2 ;51;673; 1 ;0;5;99;367;1955;0
1836;240500;3; 2 ;34;953; 1 ;0;3;89;157;1997;0
1837;320000;3; 2 ;38;844; 1 ;0;5;102;173;1978;0
1838;1270000;5; 3 ;74;1548; 1 ;0;3;194;347;1952;2008
1839;658588;3; 3 ;59;3721; 2 ;0;3;230;0;1986;0
1840;270000;3; 3 ;48;383; 2 ;0;3;140;177;2003;0
1842;340000;3; 2 ;51;1136; 2 ;0;4;197;0;1978;2000
1843;200000;3; 2 ;48;1425; 2 ;0;3;185;0;1903;2005
1844;1025000;3; 2 ;61;720; 1 ;3;4;119;440;1960;2001
1846;1126000;5; 4 ;90;1250; 2 ;3;4;229;447;1979;0
1847;280000;2; 1 ;22;443; 1 ;0;3;86;0;1942;1999
1848;485000;3; 3 ;54;5315; 1 ;0;3;211;0;1985;0
1849;1901000;3; 3 ;62;1203; 2 ;2;3;239;0;1992;0
1850;865000;3; 2 ;49;425; 2 ;0;3;145;160;1947;2013
1851;532000;3; 3 ;42;442; 2 ;0;3;164;0;1993;0
1852;364950;4; 3 ;54;723; 2 ;0;3;208;0;1978;0
1853;212500;3; 1 ;21;1296; 1 ;0;4;83;0;1977;0
1854;135000;1; 1 ;18;1176; 1 ;0;3;71;0;1942;1999
1855;437000;2; 2 ;35;612; 1 ;0;4;82;197;1942;1982
1856;390000;3; 1 ;29;1000; 1 ;0;4;112;0;1952;0
1857;760000;4; 3 ;63;3256; 2 ;0;3;246;0;1986;0
1858;119500;3; 1 ;27;990; 1 ;0;2;105;0;1980;0
1860;837500;4; 3 ;63;839; 2 ;0;4;243;0;1994;0
1861;327500;4; 2 ;38;702; 1 ;0;3;149;0;1968;1997
1863;289950;3; 2 ;39;698; 1 ;0;3;150;0;1992;0
1864;400000;3; 2 ;36;966; 1 ;0;3;138;0;1986;0
1866;161700;4; 2 ;40;648; 1 ;0;3;110;167;1974;0
1867;500000;5; 3 ;68;1030; 2 ;0;3;263;0;2003;0
1868;465000;3; 1 ;21;405; 1 ;0;3;82;0;1948;1994
1869;540000;3; 1 ;24;374; 1 ;0;4;95;0;1925;1968
1871;324950;3; 1 ;28;670; 1 ;0;3;109;0;1949;1998
1872;565000;5; 3 ;62;1031; 1 ;0;3;126;417;1961;2004
1873;760500;3; 2 ;46;359; 1 ;0;5;102;287;1912;0
1874;1100000;5; 3 ;62;786; 1 ;4;5;132;397;1969;0
1875;603500;4; 3 ;94;876; 1 ;4;3;194;637;1977;2004
1877;583000;6; 3 ;61;1477; 1 ;0;4;149;327;1974;0
1878;275000;2; 1 ;18;733; 1 ;0;5;69;0;1948;1985
1879;875000;4; 3 ;88;960; 2 ;0;3;341;0;1999;0
1880;335000;4; 3 ;59;649; 1 ;0;4;144;313;1979;0
1881;646000;4; 3 ;58;765; 1 ;0;4;144;300;1978;2000
1882;392500;4; 3 ;50;657; 2 ;0;3;194;0;2005;0
1883;785000;3; 2 ;39;864; 1 ;0;5;150;0;1961;0
1884;470000;3; 2 ;42;1140; 1 ;0;3;162;0;1956;1990
1885;560000;3; 3 ;48;1144; 2 ;0;3;186;0;1996;0
1886;519000;2; 1 ;19;254; 1 ;0;4;75;0;1920;0
1887;746000;3; 3 ;55;866; 1 ;0;4;149;240;1973;0
1888;317000;3; 1 ;23;486; 1 ;0;3;91;0;1959;1989
1889;371000;3; 2 ;33;405; 1 ;0;3;128;0;1959;1989
1890;250000;4; 2 ;49;783; 2 ;0;4;191;0;1960;2001
1892;499950;3; 3 ;35;199; 2 ;0;3;94;160;2007;0
1893;375000;2; 1 ;19;563; 1 ;0;4;74;0;1922;0
1894;640000;3; 3 ;39;140; 3 ;0;3;152;0;2007;0
1895;400000;3; 2 ;53;1017; 1 ;0;3;102;377;1986;0
1896;572000;3; 3 ;43;711; 1 ;0;4;116;180;1986;0
1897;310000;3; 2 ;31;1004; 1 ;0;3;100;80;1995;0
1898;989000;5; 4 ;76;360; 2 ;0;3;220;280;2003;0
1899;685000;4; 3 ;64;4096; 2 ;0;4;249;0;1989;0
1900;907500;4; 3 ;64;778; 2 ;0;4;249;0;1987;0
1901;427500;4; 3 ;57;458; 2 ;0;3;221;0;2003;0
1902;860000;3; 4 ;110;2922; 2 ;2;3;287;510;1998;2006
1903;365000;2; 1 ;29;729; 1 ;0;4;113;0;1947;1988
1904;250500;3; 2 ;40;650; 2 ;0;4;154;0;1988;0
1905;411715;3; 2 ;43;459; 1 ;0;5;94;267;1952;1998
1906;415000;4; 3 ;46;537; 2 ;0;3;180;0;1999;0
1907;129000;1; 1 ;15;1383; 1 ;0;4;59;0;1967;0
1908;489000;3; 2 ;24;816; 1 ;0;3;83;33;1930;1997
1909;170000;2; 1 ;35;1669; 1 ;0;3;135;0;1950;2005
1910;418500;3; 3 ;48;396; 2 ;0;3;185;0;2007;0
1911;261000;3; 2 ;42;2638; 1 ;0;3;86;287;1983;2009
1913;355000;2; 2 ;38;360; 1 ;0;4;86;233;1947;1988
1914;742000;3; 4 ;36;63; 3 ;0;3;139;0;2011;0
1915;399950;3; 2 ;48;472; 1 ;0;3;107;297;1959;1989
1916;791000;3; 3 ;56;495; 2 ;0;3;163;207;1989;0
1918;229500;3; 2 ;41;2990; 1 ;0;4;159;0;1968;0
1919;539000;3; 3 ;40;207; 2 ;0;3;141;47;2005;0
1920;549000;4; 3 ;64;7958; 2 ;0;3;247;0;1991;0
1921;545000;5; 3 ;63;1552; 1 ;0;5;149;357;1958;0
1922;285000;3; 3 ;57;462; 2 ;0;3;219;0;2011;0
1923;648000;4; 3 ;76;558; 2 ;0;3;296;0;2008;0
1925;767450;3; 2 ;38;684; 1 ;0;3;147;0;2006;0
1926;765000;4; 3 ;102;459; 2 ;0;3;306;337;2006;0
1927;586500;3; 3 ;41;134; 3 ;0;3;144;60;2006;0
1928;520000;3; 4 ;36;134; 2 ;0;3;139;0;2011;0
1929;455000;3; 2 ;33;107; 3 ;0;3;128;0;2006;0
1932;449950;3; 3 ;50;442; 2 ;0;3;195;0;2003;0
1933;565000;3; 3 ;56;897; 1 ;0;5;122;343;1977;0
1934;620000;4; 3 ;56;482; 2 ;0;4;131;313;1929;0
1935;269000;3; 1 ;39;383; 1 ;0;3;92;223;1967;2011
1936;875000;3; 4 ;75;540; 2 ;0;3;225;250;2001;0
1937;630000;4; 4 ;107;3618; 1 ;0;4;225;703;1980;0
1938;425000;4; 3 ;57;1381; 2 ;1;4;220;0;1957;2001
1939;647500;3; 2 ;30;348; 1 ;0;5;116;0;1916;0
1940;450000;4; 1 ;46;421; 2 ;0;3;113;250;1916;1986
1941;440000;3; 1 ;24;675; 1 ;0;3;95;0;1900;2005
1942;445000;4; 3 ;54;341; 2 ;0;3;211;0;2008;0
1944;875000;5; 3 ;68;501; 2 ;0;3;209;200;1906;2014
1945;685000;3; 3 ;73;19798; 2 ;0;4;270;50;1990;0
1946;798000;3; 4 ;83;576; 2 ;0;3;323;0;1999;0
1947;297500;4; 3 ;44;450; 2 ;0;3;172;0;2005;0
1948;749950;4; 3 ;72;3171; 2 ;0;4;280;0;1983;0
1949;495000;5; 3 ;57;428; 1 ;0;3;131;330;2006;0
1950;540000;4; 3 ;31;756; 2 ;0;3;120;0;1962;2003
1951;395000;3; 2 ;34;2039; 1 ;0;4;131;0;1961;2001
1953;1075000;5; 5 ;120;1603; 2 ;2;3;366;370;2001;0
1955;210000;4; 2 ;45;936; 1 ;0;3;123;183;1959;1989
1956;499500;3; 3 ;59;4783; 2 ;0;3;227;0;1988;2000
1957;546000;2; 1 ;23;306; 1 ;0;3;87;0;1924;2011
1958;292000;5; 3 ;58;690; 1 ;0;4;134;333;1989;0
1959;289000;3; 2 ;39;758; 1 ;0;3;151;0;1993;0
1960;240000;3; 1 ;27;434; 1 ;0;4;104;0;1957;2001
1961;395000;4; 3 ;46;714; 1 ;0;4;104;273;1983;0
1962;795000;4; 3 ;48;1178; 1 ;0;4;153;123;1967;0
1963;955000;4; 5 ;131;17423; 2 ;0;3;369;520;2001;0
1964;725000;4; 3 ;56;987; 1 ;0;3;138;297;1977;2004
1965;335000;4; 3 ;61;430; 2 ;0;3;235;0;2009;0
1966;492000;4; 4 ;65;976; 2 ;2;4;186;247;1994;0
1967;250000;3; 3 ;35;935; 1 ;0;2;93;160;1976;0
1968;700000;3; 2 ;44;432; 1 ;0;3;97;277;1959;1989
1969;545000;3; 2 ;39;4648; 2 ;0;5;153;0;1931;0
1970;555000;4; 3 ;47;965; 1 ;0;4;128;200;1976;1992
1971;640000;3; 2 ;54;379; 1 ;0;5;105;390;1917;0
1972;390000;3; 2 ;34;78; 3 ;0;3;132;0;2003;0
1973;466500;3; 1 ;33;346; 1 ;0;3;86;160;1945;2010
1974;372500;3; 2 ;27;1109; 1 ;0;3;72;127;1981;2013
1975;1800000;5; 5 ;102;1402; 2 ;0;3;305;337;2003;0
1976;255000;3; 3 ;37;556; 2 ;0;3;145;0;1994;0
1977;466800;3; 3 ;34;1283; 2 ;0;3;133;0;1996;0
1978;749000;3; 3 ;62;930; 2 ;0;3;240;0;1987;2000
1979;610000;4; 2 ;43;2620; 2 ;0;3;111;200;1990;2009
1980;356000;2; 1 ;21;369; 1 ;0;4;83;0;1914;1945
1981;165000;3; 1 ;27;1728; 1 ;0;4;104;0;1908;0
1982;229000;2; 1 ;28;667; 1 ;0;3;75;120;1941;1994
